GISJOIN_ZCTA,COUNTYFP10,STATEFP10,ZCTA5CE10,GISJOIN_CBSA,p_overlap,urban,GISJOIN_county,YEAR,tot_hh,p20_hh_state,p80_hh_state,p20_cutoff_state,p80_cutoff_state,p20_static,p80_static,threshold_bin_p20_state,threshold_bin_p80_state,poor_income_static,rich_income_static,static_ice_income,poor,rich,ice_income,poor_black_static,rich_white_static,static_ice_race,poor_black,rich_white,ice_race,tot_pop,med_hh_inc,p_nh_white,p_nh_black,p_nh_ai,p_nh_asian,p_hisp,p_no_hs,p_ling_iso,p_pov,p_rent_occ,pop_density
G54629,011,55,54629,G49100,1.3573570452208987e-12,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,2552,48114,97.13949843260188,0.35266457680250785,0.5877742946708464,0,1.09717868338558,10.333863275039745,0,7.2111553784860565,16.404077849860982,0.00825645090735755
G54630,063,55,54630,G29100,7.983817064142566e-13,0,G5500630,2007-2011,45704,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,9808.5,5673.5,-0.090473481533345,9808.5,10512,0.015392525818309119,178,5551,0.11756082618589182,178,10246.5,0.22029800455102397,3728,58333,97.18347639484979,0.24141630901287556,0.4023605150214592,0.3218884120171674,1.7167381974248928,8.342900880214312,0,10.248023984736985,19.041095890410958,0.01813151631280481
G54631,023,55,54631,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,1950,40192,98.35897435897436,0.3076923076923077,0.41025641025641024,0,0.5128205128205128,11.986301369863012,0,14.542651593011305,16.06714628297362,0.007138895102020719
G54632,055,27,54632,G29100,3.7036490057865444e-13,0,G2700550,2007-2011,7810,418853,1675412,27500,112500,20453,100000,5,13,1595,961.5,-0.08111395646606914,2027.5,961.5,-0.13649167733674775,0,950.5,0.12170294494238157,0,950.5,0.12170294494238157,1193,59531,98.32355406538139,0.16764459346186086,0,0.5029337803855826,0.586756077116513,10.023866348448687,1.0460251046025104,5.414551607445008,9.205020920502092,0.009505190216563653
G54634,057,55,54634,G12660,1.0219029927759553e-12,0,G5500570,2007-2011,10934,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,2466.5,908,-0.14253704042436438,2466.5,1843,-0.05702396195353942,12,902,0.08139747576367294,12,1795,0.16306932504115604,4447,41797,97.3015516078255,0.6746120980436249,0.15740948954351247,0.15740948954351247,0.9219698673262875,22.304832713754646,1.8575851393188854,18.510158013544018,25.820433436532507,0.011516438862977223
G54635,053,55,54635,NA,NA,NA,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,1779,51207,94.60370994940978,1.5739179314221474,0.5059021922428331,0.22484541877459246,1.5739179314221474,9.870550161812297,0,8.078476630121177,19.252077562326868,0.00799589280961754
G54637,057,55,54637,NA,NA,NA,G5500570,2007-2011,10934,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,2466.5,908,-0.14253704042436438,2466.5,1843,-0.05702396195353942,12,902,0.08139747576367294,12,1795,0.16306932504115604,191,45938,79.05759162303664,0,2.094240837696335,17.277486910994764,0,13.445378151260504,0,8.379888268156424,13.432835820895523,0.21146377032859176
G54638,057,55,54638,NA,NA,NA,G5500570,2007-2011,10934,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,2466.5,908,-0.14253704042436438,2466.5,1843,-0.05702396195353942,12,902,0.08139747576367294,12,1795,0.16306932504115604,1466,42500,97.88540245566166,0.20463847203274216,1.6371077762619373,0,0.20463847203274216,15.755627009646304,1.7361111111111112,25.92087312414734,17.881944444444446,0.0102014186174647
G54639,103,55,54639,NA,NA,NA,G5501030,2007-2011,7510,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1670,516,-0.1536617842876165,1670,1162.5,-0.06757656458055926,0,516,0.06870838881491345,0,1162.5,0.15479360852197072,2417,42292,98.09681423251966,0.703351261894911,0,0.24824162184526274,0.3723624327678941,17.95968234575443,0,15.881617340558565,20.47569803516029,0.009654625034837144
G54641,053,55,54641,G32270,9.242662655628309e-12,0,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
G54642,053,55,54642,G29100,1.904384071766925,0,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,2057,49202,97.52066115702479,0.09722897423432182,0.14584346135148274,0,1.8473505104521146,10.87103308575287,0.9685230024213075,10.943579766536965,12.590799031477,0.00834374437677148
G54643,053,55,54643,NA,NA,NA,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,6,NA,100,0,0,0,0,0,0,0,0,0.021747604157319637
G54645,023,55,54645,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,72,55083,100,0,0,0,0,0,0,22.22222222222222,27.586206896551722,0.05723608224382065
G54646,001,55,54646,G32270,2.5335210932959937e-14,0,G5500010,2007-2011,9168,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,2074.5,601.5,-0.1606675392670157,2074.5,1234.5,-0.09162303664921466,25,583.5,0.06091841186736475,25,1211,0.1293630017452007,4102,44755,94.39297903461727,2.852267186738177,0.31691857630424186,0.14627011214041932,2.145294978059483,17.314614830813536,0.5649717514124294,14.830197898851699,20.778405524168235,0.008602871820686753
G54648,081,55,54648,NA,NA,NA,G5500810,2007-2011,17302,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3235,1716.5,-0.08776442029823142,3235,3537,0.017454629522598544,17,1666,0.09530690093630795,17,3452.5,0.1985608600161831,1730,49044,80.17341040462428,0,0.5202312138728323,1.6184971098265895,17.572254335260116,24.23954372623574,5.699481865284974,10.809248554913294,18.825561312607945,0.009251230538432903
G54651,081,55,54651,NA,NA,NA,G5500810,2007-2011,17302,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3235,1716.5,-0.08776442029823142,3235,3537,0.017454629522598544,17,1666,0.09530690093630795,17,3452.5,0.1985608600161831,1316,40924,91.33738601823708,0.1519756838905775,0,0.22796352583586624,7.9787234042553195,18.671248568155786,2.5145067698259185,23.36664104534973,23.404255319148938,0.008774197865870567
G54652,023,55,54652,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,928,32500,97.62931034482759,0,0,0,1.293103448275862,18.312101910828023,0,14.332247557003258,21.09375,0.009918126824480953
G54654,023,55,54654,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,213,56912,100,0,0,0,0,3.2467532467532463,0,8.92018779342723,28.205128205128204,0.11362156785810441
G54655,023,55,54655,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,1615,40238,96.84210526315789,0.43343653250773995,0.7430340557275541,0,1.4241486068111455,16.65285832642916,0,17.321313586606568,24.486803519061585,0.006918326646852279
G54656,053,55,54656,G29100,0.02758977594391909,0,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,17254,49225,92.11776979251188,1.2866581662223253,0,0.9157296858699432,5.146632664889301,12.986463620981386,1.2969979597784902,11.773472429210134,30.136986301369863,0.026600897110670586
G54657,023,55,54657,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,419,36667,99.52267303102626,0,0,0,0,7.086614173228346,0,21.479713603818613,21.428571428571427,0.0059326930497390715
G54658,063,55,54658,G29100,12.539515749138097,0,G5500630,2007-2011,45704,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,9808.5,5673.5,-0.090473481533345,9808.5,10512,0.015392525818309119,178,5551,0.11756082618589182,178,10246.5,0.22029800455102397,2186,58036,98.17017383348582,0.1372369624885636,0,0.18298261665141813,0.7319304666056725,7.209446861404599,0,3.851444291609354,14.376321353065538,0.02286049144012922
G54659,053,55,54659,NA,NA,NA,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,1494,44318,98.46050870147256,0,0.2008032128514056,0,0.13386880856760375,24.86002239641657,1.098901098901099,17.651006711409394,24.358974358974358,0.010185825404802163
G54660,081,55,54660,NA,NA,NA,G5500810,2007-2011,17302,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3235,1716.5,-0.08776442029823142,3235,3537,0.017454629522598544,17,1666,0.09530690093630795,17,3452.5,0.1985608600161831,15922,47081,92.7396055771888,1.8904660218565505,2.2547418665996735,0.3831176987815601,1.3691747267931165,8.549147973428324,0.5671077504725899,15.961783439490446,34.3887838689351,0.03963662116097394
G54661,011,55,54661,G29100,0.2403409080681253,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,3372,59770,97.3606168446026,0,0,0.6227758007117438,1.631079478054567,6.7867616254713035,0,5.555555555555555,19.474835886214443,0.02204400921370943
G54664,023,55,54664,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,1328,39375,96.6867469879518,0,0.5271084337349398,0,1.5813253012048192,9.398099260823653,0,11.97289156626506,15.37037037037037,0.006516464639716675
G54665,023,55,54665,NA,NA,NA,G5500230,2007-2011,6785,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1732.5,462,-0.18725128960943258,1732.5,985.5,-0.11009579955784819,0,462,0.06809137803979366,0,982.5,0.14480471628592484,8423,40747,96.07028374688353,0.07123352724682416,0.11872254541137363,0.7716965451739285,0.6054849815980055,11.00117390575214,0.7871878393051032,12.9248385917895,24.647122692725297,0.018429780503932305
G54666,053,55,54666,G32270,6.626575744596446e-14,0,G5500530,2007-2011,8145,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1918.5,605.5,-0.16120319214241866,1918.5,1319,-0.07360343769183549,3,589,0.07194597912829957,3,1279.5,0.1567219152854512,2408,49545,93.18936877076412,0.12458471760797342,2.616279069767442,0.33222591362126247,2.574750830564784,9.711431742508324,0,8.155583437892096,23.443579766536963,0.0038939721628909463
G54667,063,55,54667,G29100,3.42818367009548,0,G5500630,2007-2011,45704,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,9808.5,5673.5,-0.090473481533345,9808.5,10512,0.015392525818309119,178,5551,0.11756082618589182,178,10246.5,0.22029800455102397,4697,47049,97.3813072173728,0.4258037044922291,0.34064296359378327,0.06387055567383436,1.5116031509474133,13.237802797679974,0.2321532211259431,15.124399825403753,21.76436448055717,0.020748638791948482
G54670,081,55,54670,NA,NA,NA,G5500810,2007-2011,17302,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3235,1716.5,-0.08776442029823142,3235,3537,0.017454629522598544,17,1666,0.09530690093630795,17,3452.5,0.1985608600161831,1829,40950,97.26626571897211,0.16402405686167304,0,0.2186987424822307,2.3510114816839804,25.071770334928228,4.378283712784588,31.370390753990097,18.038528896672503,0.01307979071420173
G54721,011,55,54721,G32860,11.679468926985324,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,1386,50625,97.40259740259741,0,0,0.2886002886002886,2.092352092352092,5.473684210526316,0,9.123823316437365,23.728813559322035,0.008253941473621356
G54728,005,55,54728,G32860,3.843120832815167e-14,0,G5500050,2007-2011,19265,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,4359,1565,-0.14502984687256684,4359,3147.5,-0.0628860628082014,24.5,1546.5,0.07900337399429017,24.5,3107,0.1600051907604464,6302,39854,97.90542684861948,0.2856236115518883,0.15867978419549347,0.031735956839098696,0.4443033957473818,14.007954043305345,0.38314176245210724,14.578293823576843,17.586206896551722,0.018267374030008266
G54731,017,55,54731,G20740,1.165708399657405e-13,0,G5500170,2007-2011,24239,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,4849,2539.5,-0.09528033334708527,4849,5031.5,0.007529188497875325,0,2520,0.10396468501175792,0,4986,0.20570155534469245,773,33611,99.35316946959897,0,0,0,0.38809831824062097,18.299445471349355,0.8522727272727272,15.653298835705046,18.75,0.006108272402188962
G54733,005,55,54733,G32860,2.0483203172104237e-14,0,G5500050,2007-2011,19265,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,4359,1565,-0.14502984687256684,4359,3147.5,-0.0628860628082014,24.5,1546.5,0.07900337399429017,24.5,3107,0.1600051907604464,1411,50302,96.03118355776046,0,1.1339475549255846,0.42523033309709424,0.4961020552799433,15.470171890798786,2.033271719038817,7.439824945295405,17.929759704251385,0.011857412241506602
G54736,011,55,54736,G32860,2.3249875475103314,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,3820,49123,96.41361256544502,0.6544502617801047,0.36649214659685864,0,2.068062827225131,9.701217263002581,0.06289308176100629,8.995703544575726,27.169811320754718,0.011331677978931299
G54741,019,55,54741,G20740,49.56209989578287,0,G5500190,2007-2011,13132,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3007.5,934.5,-0.15785866585440148,3007.5,1883.5,-0.08559244593359731,10,921.5,0.0694106000609199,10,1863.5,0.1411437709412123,1612,37857,97.89081885856079,0,0,0.12406947890818859,1.7990074441687345,20.62374245472837,1.0344827586206897,18.556048131728943,23.620689655172413,0.006481771700288822
G54746,019,55,54746,G20740,0,0,G5500190,2007-2011,13132,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3007.5,934.5,-0.15785866585440148,3007.5,1883.5,-0.08559244593359731,10,921.5,0.0694106000609199,10,1863.5,0.1411437709412123,674,50391,95.6973293768546,0,0,0,3.857566765578635,20.980392156862745,0,5.271084337349398,15.770609318996415,0.005914470603186085
G54747,011,55,54747,NA,NA,NA,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,2622,42017,90.42715484363082,0.9153318077803204,0,0.07627765064836003,7.170099160945844,15.36656891495601,3.2618825722273996,13.53211009174312,29.450139794967384,0.00895804396618431
G54754,019,55,54754,NA,NA,NA,G5500190,2007-2011,13132,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,3007.5,934.5,-0.15785866585440148,3007.5,1883.5,-0.08559244593359731,10,921.5,0.0694106000609199,10,1863.5,0.1411437709412123,1687,36715,88.85595732068761,0,5.749851807943094,0,4.267931238885596,19.071729957805907,0.38809831824062097,25.429756965026673,21.216041397153944,0.007507367681947525
G54755,011,55,54755,G32860,16.348325686515714,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,7751,47754,97.36808153786608,0.10321248871113405,0.7740936653335054,0.15481873306670108,0.45155463811121144,12.701894317048854,0.5372733378106112,11.321741404105111,25.92343854936199,0.010893467656494156
G54756,011,55,54756,G40340,4.893403531161077e-13,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,920,41058,97.82608695652173,0,0.7608695652173914,0,0.8695652173913043,12.917271407837447,0.6696428571428571,12.349726775956285,22.991071428571427,0.004691036815580544
G54758,035,55,54758,G20740,23.97159709625872,0,G5500350,2007-2011,39272,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,9407.5,4961,-0.11322316154002852,9407.5,8651.5,-0.019250356488083112,106,4849.5,0.12078580158891832,106,8441,0.2122377266245671,4777,50486,92.33828762821855,0.648942851161817,1.8002930709650409,0.23027004396064477,0.544274649361524,12.804689910521445,0.48465266558966075,13.038861754087916,16.74744211093161,0.011577882620481945
G54759,011,55,54759,G33460,6.00757229247323e-13,0,G5500110,2007-2011,5754,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,1210,460,-0.13034410844629823,1210,967.5,-0.04214459506430309,0,450.5,0.07829336114007647,0,952,0.1654501216545012,1520,45326,98.15789473684211,0.3289473684210526,0,0.19736842105263158,0.7236842105263158,11.73425366695427,0,11.035422343324251,20.597014925373134,0.009973181517427328
G54760,121,55,54760,NA,NA,NA,G5501210,2007-2011,11513,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,2293.5,1110,-0.10279683835664032,2293.5,2228.5,-0.005645791713714931,3,1093,0.09467558412229654,3,2185,0.1895248849127074,188,46563,100,0,0,0,0,29.629629629629626,0,6.382978723404255,43.037974683544306,0.5054739276145707
G54762,005,55,54762,G32860,14.123134668065168,0,G5500050,2007-2011,19265,455947.60000000003,1823790.4000000001,22500,87500,20453,100000,4,12,4359,1565,-0.14502984687256684,4359,3147.5,-0.0628860628082014,24.5,1546.5,0.07900337399429017,24.5,3107,0.1600051907604464,1126,47083,99.37833037300177,0,0.3552397868561279,0,0,16.830466830466833,0,9.695290858725762,20.977596741344197,0.008785637245000774
